song,album,prev,lyric,next
Wings Off Flies,From Her To Eternity,"Filler up, Joe..",Hey! Ah am obliged! Ah am obliged!,"Wings off Flies, She loves me, she loves me not"
Wings Off Flies,From Her To Eternity,Hey! Ah am obliged! Ah am obliged!,"Wings off Flies, She loves me, she loves me not",Wings off Flies etc… ad infinitum
Wings Off Flies,From Her To Eternity,"Wings off Flies, She loves me, she loves me not",Wings off Flies etc… ad infinitum,
A Box For Black Paul,From Her To Eternity,,Who’ll build a box for black Paul?,Ah’m enquirin on behalf of his soul
A Box For Black Paul,From Her To Eternity,Who’ll build a box for black Paul?,Ah’m enquirin on behalf of his soul,Ah’d be beholdin to ya all
A Box For Black Paul,From Her To Eternity,Ah’m enquirin on behalf of his soul,Ah’d be beholdin to ya all,For a lil information just a little indication
A Box For Black Paul,From Her To Eternity,Ah’d be beholdin to ya all,For a lil information just a little indication,Just who’ll dig the hole?
A Box For Black Paul,From Her To Eternity,For a lil information just a little indication,Just who’ll dig the hole?,When ya done ransackin his room
A Box For Black Paul,From Her To Eternity,Just who’ll dig the hole?,When ya done ransackin his room,grabbin any damn thing that shines
A Box For Black Paul,From Her To Eternity,When ya done ransackin his room,grabbin any damn thing that shines,throw the scraps down on the street
A Box For Black Paul,From Her To Eternity,grabbin any damn thing that shines,throw the scraps down on the street,Like all his books and his notes
A Box For Black Paul,From Her To Eternity,throw the scraps down on the street,Like all his books and his notes,All the junk that he wrote
A Box For Black Paul,From Her To Eternity,Like all his books and his notes,All the junk that he wrote,The whole fuckin lot right up in smoke
A Box For Black Paul,From Her To Eternity,All the junk that he wrote,The whole fuckin lot right up in smoke,Ain’t there nothin sacred anymore
A Box For Black Paul,From Her To Eternity,The whole fuckin lot right up in smoke,Ain’t there nothin sacred anymore,Who will build a box for Black Paul?
A Box For Black Paul,From Her To Eternity,Ain’t there nothin sacred anymore,Who will build a box for Black Paul?,And their shootin off his guns
A Box For Black Paul,From Her To Eternity,Who will build a box for Black Paul?,And their shootin off his guns,And their shootin off their mouths
A Box For Black Paul,From Her To Eternity,And their shootin off his guns,And their shootin off their mouths,Sayin ‘Fuck with us… and Die’
A Box For Black Paul,From Her To Eternity,And their shootin off their mouths,Sayin ‘Fuck with us… and Die’,(But see that rat of fear go scuttle in their skulls)
A Box For Black Paul,From Her To Eternity,Sayin ‘Fuck with us… and Die’,(But see that rat of fear go scuttle in their skulls),‘Cover that eye!’ ‘Cover that frozen eye!!’
A Box For Black Paul,From Her To Eternity,(But see that rat of fear go scuttle in their skulls),‘Cover that eye!’ ‘Cover that frozen eye!!’,
A Box For Black Paul,From Her To Eternity,‘Cover that eye!’ ‘Cover that frozen eye!!’,,"Armies of ants, wade up the lil red streams"
A Box For Black Paul,From Her To Eternity,,"Armies of ants, wade up the lil red streams",they’re heading for the mother-pool
A Box For Black Paul,From Her To Eternity,"Armies of ants, wade up the lil red streams",they’re heading for the mother-pool,"O lord, its cruel, O man it’s hot!"
A Box For Black Paul,From Her To Eternity,they’re heading for the mother-pool,"O lord, its cruel, O man it’s hot!",And some of them ants they just climb to the spot
A Box For Black Paul,From Her To Eternity,"O lord, its cruel, O man it’s hot!",And some of them ants they just climb to the spot,"Black-puppet, in a hoop up against the stoning-wall"
A Box For Black Paul,From Her To Eternity,And some of them ants they just climb to the spot,"Black-puppet, in a hoop up against the stoning-wall","Blud-puppet go to sleep, ma-ma won’t scold ya anymore"
A Box For Black Paul,From Her To Eternity,"Black-puppet, in a hoop up against the stoning-wall","Blud-puppet go to sleep, ma-ma won’t scold ya anymore",Who’ll build a box for Black Paul?
A Box For Black Paul,From Her To Eternity,"Blud-puppet go to sleep, ma-ma won’t scold ya anymore",Who’ll build a box for Black Paul?,
A Box For Black Paul,From Her To Eternity,Who’ll build a box for Black Paul?,,Who’ll build a box for Black Paul?
A Box For Black Paul,From Her To Eternity,,Who’ll build a box for Black Paul?,Who’ll carry it up the hill?
A Box For Black Paul,From Her To Eternity,Who’ll build a box for Black Paul?,Who’ll carry it up the hill?,Who’ll bury it in the black-soil?
A Box For Black Paul,From Her To Eternity,Who’ll carry it up the hill?,Who’ll bury it in the black-soil?,And from the woods and the thickets
A Box For Black Paul,From Her To Eternity,Who’ll bury it in the black-soil?,And from the woods and the thickets,Come the ghosts of his victims
A Box For Black Paul,From Her To Eternity,And from the woods and the thickets,Come the ghosts of his victims,‘We love you!’
A Box For Black Paul,From Her To Eternity,Come the ghosts of his victims,‘We love you!’,‘Ah love you!’
A Box For Black Paul,From Her To Eternity,‘We love you!’,‘Ah love you!’,"‘and this will not hurt a bit,"
A Box For Black Paul,From Her To Eternity,‘Ah love you!’,"‘and this will not hurt a bit,","‘we’ll go up, up, up, up, up, up into Death"
A Box For Black Paul,From Her To Eternity,"‘and this will not hurt a bit,","‘we’ll go up, up, up, up, up, up into Death","‘up, up, up, up inhale its special breath"
A Box For Black Paul,From Her To Eternity,"‘we’ll go up, up, up, up, up, up into Death","‘up, up, up, up inhale its special breath","‘O yeah, Death favours those who favor death’"
A Box For Black Paul,From Her To Eternity,"‘up, up, up, up inhale its special breath","‘O yeah, Death favours those who favor death’","Here is the stone, and this the inscription it bare,"
A Box For Black Paul,From Her To Eternity,"‘O yeah, Death favours those who favor death’","Here is the stone, and this the inscription it bare,","‘Below Lies black Paul, Under The Upper.."
A Box For Black Paul,From Her To Eternity,"Here is the stone, and this the inscription it bare,","‘Below Lies black Paul, Under The Upper..",‘But Above and Beyond The Surface-Flat-Fall There.’
A Box For Black Paul,From Her To Eternity,"‘Below Lies black Paul, Under The Upper..",‘But Above and Beyond The Surface-Flat-Fall There.’,
A Box For Black Paul,From Her To Eternity,‘But Above and Beyond The Surface-Flat-Fall There.’,,And all the angels come on down
A Box For Black Paul,From Her To Eternity,,And all the angels come on down,And all the men and women crowd around
A Box For Black Paul,From Her To Eternity,And all the angels come on down,And all the men and women crowd around,And all the widows weeping into their skirts
A Box For Black Paul,From Her To Eternity,And all the men and women crowd around,And all the widows weeping into their skirts,And all the lil gals and the lil Boys
A Box For Black Paul,From Her To Eternity,And all the widows weeping into their skirts,And all the lil gals and the lil Boys,And the scribes with poison-pens poised
A Box For Black Paul,From Her To Eternity,And all the lil gals and the lil Boys,And the scribes with poison-pens poised,"All the hullaballoo, all the noise"
A Box For Black Paul,From Her To Eternity,And the scribes with poison-pens poised,"All the hullaballoo, all the noise","All the hullaballoo, all the noise"
A Box For Black Paul,From Her To Eternity,"All the hullaballoo, all the noise","All the hullaballoo, all the noise","All the hullaballoo, all the noise"
A Box For Black Paul,From Her To Eternity,"All the hullaballoo, all the noise","All the hullaballoo, all the noise",Black Paul clears his throat of black blud
A Box For Black Paul,From Her To Eternity,"All the hullaballoo, all the noise",Black Paul clears his throat of black blud,And singing in the voice of a lonely boy…
A Box For Black Paul,From Her To Eternity,Black Paul clears his throat of black blud,And singing in the voice of a lonely boy…,
A Box For Black Paul,From Her To Eternity,And singing in the voice of a lonely boy…,,‘Don’t ask us’ say the critics and the hacks
A Box For Black Paul,From Her To Eternity,,‘Don’t ask us’ say the critics and the hacks,The pen-pushers and the quacks
A Box For Black Paul,From Her To Eternity,‘Don’t ask us’ say the critics and the hacks,The pen-pushers and the quacks,‘We jus cum to get dat facks!’
A Box For Black Paul,From Her To Eternity,The pen-pushers and the quacks,‘We jus cum to get dat facks!’,‘We jus cum to get dat facks!’
A Box For Black Paul,From Her To Eternity,‘We jus cum to get dat facks!’,‘We jus cum to get dat facks!’,"Hey, hey, hey, hey…"
A Box For Black Paul,From Her To Eternity,‘We jus cum to get dat facks!’,"Hey, hey, hey, hey…",
A Box For Black Paul,From Her To Eternity,"Hey, hey, hey, hey…",,"We-e-e-ll, ah have cryed one thousand tears"
A Box For Black Paul,From Her To Eternity,,"We-e-e-ll, ah have cryed one thousand tears",Ah’ve cried a thousand tears its true
A Box For Black Paul,From Her To Eternity,"We-e-e-ll, ah have cryed one thousand tears",Ah’ve cried a thousand tears its true,"And the next stormy night you know,"
A Box For Black Paul,From Her To Eternity,Ah’ve cried a thousand tears its true,"And the next stormy night you know,",That ah’m still cryin’ them for you.
A Box For Black Paul,From Her To Eternity,"And the next stormy night you know,",That ah’m still cryin’ them for you.,"Well, ah had a gal she was so sweet"
A Box For Black Paul,From Her To Eternity,That ah’m still cryin’ them for you.,"Well, ah had a gal she was so sweet",Red dress and long red hair hangin down
A Box For Black Paul,From Her To Eternity,"Well, ah had a gal she was so sweet",Red dress and long red hair hangin down,And heaven just ain’t heaven
A Box For Black Paul,From Her To Eternity,Red dress and long red hair hangin down,And heaven just ain’t heaven,Without that lil girl hangin around
A Box For Black Paul,From Her To Eternity,And heaven just ain’t heaven,Without that lil girl hangin around,
A Box For Black Paul,From Her To Eternity,Without that lil girl hangin around,,"Well, ya know ah’ve bin a bad-man"
A Box For Black Paul,From Her To Eternity,,"Well, ya know ah’ve bin a bad-man",And lord knows ah dun some good things too
A Box For Black Paul,From Her To Eternity,"Well, ya know ah’ve bin a bad-man",And lord knows ah dun some good things too,"But ah confess, my soul will never rest"
A Box For Black Paul,From Her To Eternity,And lord knows ah dun some good things too,"But ah confess, my soul will never rest","Until you, until you build"
A Box For Black Paul,From Her To Eternity,"But ah confess, my soul will never rest","Until you, until you build","Until ya built a box for my gal, too."
A Box For Black Paul,From Her To Eternity,"Until you, until you build","Until ya built a box for my gal, too.",
A Box For Black Paul,From Her To Eternity,"Until ya built a box for my gal, too.",,"‘Not I,’ said the widow, adjusting this veil"
A Box For Black Paul,From Her To Eternity,,"‘Not I,’ said the widow, adjusting this veil","‘Ah will not drive the nail,"
A Box For Black Paul,From Her To Eternity,"‘Not I,’ said the widow, adjusting this veil","‘Ah will not drive the nail,","‘Or cart his puppet-body home,"
A Box For Black Paul,From Her To Eternity,"‘Ah will not drive the nail,","‘Or cart his puppet-body home,","‘for ah done that one thousand times before,"
A Box For Black Paul,From Her To Eternity,"‘Or cart his puppet-body home,","‘for ah done that one thousand times before,","‘Yeah! ah done that one thousand times or more,"
A Box For Black Paul,From Her To Eternity,"‘for ah done that one thousand times before,","‘Yeah! ah done that one thousand times or more,",‘And why should ah dress his wounds?
A Box For Black Paul,From Her To Eternity,"‘Yeah! ah done that one thousand times or more,",‘And why should ah dress his wounds?,"‘When he has wounded my dress, nighty,"
A Box For Black Paul,From Her To Eternity,‘And why should ah dress his wounds?,"‘When he has wounded my dress, nighty,",‘Right across the floor
A Box For Black Paul,From Her To Eternity,"‘When he has wounded my dress, nighty,",‘Right across the floor,"‘Here is the hammer, that build the scaffold,"
A Box For Black Paul,From Her To Eternity,‘Right across the floor,"‘Here is the hammer, that build the scaffold,",and build the box…
A Box For Black Paul,From Her To Eternity,"‘Here is the hammer, that build the scaffold,",and build the box…,"Here is the shovel, that dug the hole,"
A Box For Black Paul,From Her To Eternity,and build the box…,"Here is the shovel, that dug the hole,",n this ground of rocks…
